time	soil_moist(1)	soil_moist(2)	soil_moist(3)	soil_rechr(1)	soil_rechr(2)	soil_rechr(3)	SWE(1)	SWE(2)	SWE(3)
26942.95833	228.626	227.654	227.62	48.6263	47.6536	47.6197	0	0	0
26943	228.626	227.654	227.62	48.6263	47.6536	47.6197	0	0	0
26943.04167	228.626	227.654	227.62	48.6263	47.6536	47.6197	0	0	0
26943.08333	228.626	227.654	227.62	48.6263	47.6536	47.6197	0	0	0
26943.125	228.626	227.654	227.62	48.6263	47.6536	47.6197	0	0	0
26943.16667	228.626	227.654	227.62	48.6263	47.6536	47.6197	0	0	0
26943.20833	228.626	227.654	227.62	48.6263	47.6536	47.6197	0	0	0
26943.25	228.626	227.654	227.62	48.6263	47.6536	47.6197	0	0	0
26943.29167	228.626	227.631	227.597	48.6263	47.6312	47.5967	0	0	0
26943.33333	228.626	227.583	227.547	48.6263	47.5826	47.5468	0	0	0
26943.375	228.626	227.517	227.479	48.6263	47.5169	47.4793	0	0	0
26943.41667	228.626	227.441	227.401	48.6263	47.4408	47.4013	0	0	0
26943.45833	228.626	227.36	227.318	48.6263	47.3599	47.3182	0	0	0
26943.5	228.626	227.279	227.236	48.6263	47.2794	47.2356	0	0	0
26943.54167	228.626	227.205	227.159	48.6263	47.2047	47.159	0	0	0
26943.58333	228.626	227.141	227.094	48.6263	47.1409	47.0935	0	0	0
26943.625	228.626	227.094	227.046	48.6263	47.0944	47.0457	0	0	0
26943.66667	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26943.70833	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26943.75	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26943.79167	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26943.83333	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26943.875	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26943.91667	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26943.95833	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26944	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26944.04167	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26944.08333	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26944.125	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26944.16667	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26944.20833	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26944.25	228.626	227.074	227.024	48.6263	47.0736	47.0244	0	0	0
26944.29167	228.626	227.048	226.998	48.6263	47.048	46.9979	0	0	0
26944.33333	228.626	226.989	226.937	48.6263	46.989	46.937	0	0	0
26944.375	228.626	226.908	226.854	48.6263	46.9083	46.8535	0	0	0
26944.41667	228.626	226.814	226.757	48.6263	46.8145	46.7565	0	0	0
26944.45833	228.626	226.714	226.653	48.6263	46.7145	46.6531	0	0	0
26944.5	228.626	226.615	226.551	48.6263	46.6153	46.5506	0	0	0
26944.54167	228.626	226.524	226.456	48.6263	46.5238	46.456	0	0	0
26944.58333	228.626	226.446	226.376	48.6263	46.4465	46.3761	0	0	0
26944.625	228.626	226.391	226.319	48.6263	46.3911	46.3188	0	0	0
26944.66667	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26944.70833	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26944.75	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26944.79167	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26944.83333	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26944.875	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26944.91667	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26944.95833	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26945	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26945.04167	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26945.08333	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26945.125	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26945.16667	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26945.20833	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26945.25	228.626	226.368	226.295	48.6263	46.3677	46.2946	0	0	0
26945.29167	228.626	226.366	226.292	48.6263	46.3656	46.2924	0	0	0
26945.33333	228.626	226.339	226.264	48.6263	46.3386	46.2644	0	0	0
26945.375	228.626	226.292	226.216	48.6263	46.2917	46.216	0	0	0
26945.41667	228.626	226.231	226.153	48.6263	46.2308	46.1531	0	0	0
26945.45833	228.626	226.163	226.083	48.6263	46.1629	46.0828	0	0	0
26945.5	228.626	226.095	226.013	48.6263	46.0951	46.0128	0	0	0
26945.54167	228.626	226.035	225.951	48.6263	46.0351	45.9507	0	0	0
26945.58333	228.626	225.989	225.904	48.6263	45.9895	45.9036	0	0	0
26945.625	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26945.66667	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26945.70833	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26945.75	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26945.79167	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26945.83333	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26945.875	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26945.91667	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26945.95833	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26946	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26946.04167	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26946.08333	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26946.125	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26946.16667	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26946.20833	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26946.25	228.626	225.964	225.878	48.6263	45.9643	45.8776	0	0	0
26946.29167	228.626	225.951	225.865	48.6263	45.9515	45.8646	0	0	0
26946.33333	228.626	225.918	225.83	48.6263	45.9176	45.8301	0	0	0
26946.375	228.626	225.87	225.782	48.6263	45.8699	45.7816	0	0	0
26946.41667	228.626	225.814	225.725	48.6263	45.8141	45.7248	0	0	0
26946.45833	228.626	225.754	225.664	48.6263	45.7545	45.6643	0	0	0
26946.5	228.626	225.695	225.604	48.6263	45.6952	45.604	0	0	0
26946.54167	228.626	225.641	225.548	48.6263	45.6406	45.5485	0	0	0
26946.58333	228.626	225.595	225.502	48.6263	45.5948	45.5019	0	0	0
26946.625	228.626	225.563	225.47	48.6263	45.5633	45.4699	0	0	0
26946.66667	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26946.70833	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26946.75	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26946.79167	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26946.83333	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26946.875	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26946.91667	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26946.95833	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26947	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26947.04167	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26947.08333	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26947.125	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26947.16667	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26947.20833	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26947.25	228.626	225.552	225.459	48.6263	45.5524	45.4588	0	0	0
26947.29167	228.626	225.546	225.453	48.6263	45.5464	45.4527	0	0	0
26947.33333	228.626	225.52	225.426	48.6263	45.5204	45.4261	0	0	0
26947.375	228.626	225.48	225.385	48.6263	45.4798	45.3847	0	0	0
26947.41667	228.626	225.43	225.334	48.6263	45.4298	45.3336	0	0	0
26947.45833	228.626	225.374	225.277	48.6263	45.3745	45.2772	0	0	0
26947.5	228.626	225.319	225.22	48.6263	45.3191	45.2205	0	0	0
26947.54167	228.626	225.269	225.169	48.6263	45.2686	45.169	0	0	0
26947.58333	228.626	225.228	225.128	48.6263	45.2281	45.1276	0	0	0
26947.625	228.626	225.203	225.102	48.6263	45.2026	45.1015	0	0	0
26947.66667	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26947.70833	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26947.75	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26947.79167	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26947.83333	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26947.875	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26947.91667	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26947.95833	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26948	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26948.04167	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26948.08333	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26948.125	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26948.16667	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26948.20833	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26948.25	228.626	225.197	225.096	48.6263	45.1969	45.0957	0	0	0
26948.29167	228.626	225.197	225.095	48.6263	45.1966	45.0954	0	0	0
26948.33333	228.626	225.157	225.054	48.6263	45.1572	45.0542	0	0	0
26948.375	228.626	225.087	224.981	48.6263	45.0869	44.9808	0	0	0
26948.41667	228.626	224.996	224.886	48.6263	44.9962	44.8861	0	0	0
26948.45833	228.626	224.895	224.78	48.6263	44.8951	44.7804	0	0	0
26948.5	228.626	224.794	224.675	48.6263	44.7941	44.6749	0	0	0
26948.54167	228.626	224.704	224.581	48.6263	44.7043	44.5811	0	0	0
26948.58333	228.626	224.636	224.51	48.6263	44.6359	44.5096	0	0	0
26948.625	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26948.66667	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26948.70833	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26948.75	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26948.79167	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26948.83333	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26948.875	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26948.91667	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26948.95833	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26949	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26949.04167	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26949.08333	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26949.125	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26949.16667	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26949.20833	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26949.25	228.626	224.598	224.47	48.6263	44.5981	44.4701	0	0	0
26949.29167	228.626	224.58	224.451	48.6263	44.5796	44.451	0	0	0
26949.33333	228.626	224.534	224.404	48.6263	44.5336	44.4036	0	0	0
26949.375	228.626	224.472	224.34	48.6263	44.4719	44.34	0	0	0
26949.41667	228.626	224.401	224.267	48.6263	44.4009	44.2667	0	0	0
26949.45833	228.626	224.326	224.189	48.6263	44.3256	44.189	0	0	0
26949.5	228.626	224.25	224.111	48.6263	44.2503	44.1114	0	0	0
26949.54167	228.626	224.18	224.039	48.6263	44.18	44.0388	0	0	0
26949.58333	228.626	224.119	223.976	48.6263	44.1192	43.9762	0	0	0
26949.625	228.626	224.074	223.93	48.6263	44.0744	43.93	0	0	0
26949.66667	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26949.70833	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26949.75	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26949.79167	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26949.83333	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26949.875	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26949.91667	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26949.95833	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26950	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26950.04167	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26950.08333	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26950.125	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26950.16667	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26950.20833	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26950.25	228.626	224.056	223.911	48.6263	44.0561	43.911	0	0	0
26950.29167	228.626	224.048	223.903	48.6263	44.0479	43.9026	0	0	0
26950.33333	228.626	224.017	223.871	48.6263	44.0168	43.8708	0	0	0
26950.375	228.626	223.971	223.824	48.6263	43.9711	43.8239	0	0	0
26950.41667	228.626	223.916	223.767	48.6263	43.9159	43.7673	0	0	0
26950.45833	228.626	223.856	223.706	48.6263	43.856	43.7059	0	0	0
26950.5	228.626	223.796	223.645	48.6263	43.7963	43.6447	0	0	0
26950.54167	228.626	223.742	223.589	48.6263	43.7419	43.5889	0	0	0
26950.58333	228.626	223.697	223.543	48.6263	43.6975	43.5433	0	0	0
26950.625	228.626	223.668	223.514	48.6263	43.6684	43.5135	0	0	0
26950.66667	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26950.70833	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26950.75	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26950.79167	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26950.83333	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26950.875	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26950.91667	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26950.95833	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26951	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26951.04167	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26951.08333	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26951.125	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26951.16667	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26951.20833	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26951.25	228.626	223.662	223.507	48.6263	43.6617	43.5067	0	0	0
26951.29167	228.626	223.66	223.505	48.6263	43.6604	43.5053	0	0	0
26951.33333	228.626	223.632	223.476	48.6263	43.6323	43.4762	0	0	0
26951.375	228.626	223.585	223.427	48.6263	43.5848	43.4269	0	0	0
26951.41667	228.626	223.524	223.364	48.6263	43.5243	43.3641	0	0	0
26951.45833	228.626	223.458	223.295	48.6263	43.4575	43.2948	0	0	0
26951.5	228.626	223.391	223.226	48.6263	43.3914	43.2262	0	0	0
26951.54167	228.626	223.332	223.165	48.6263	43.3325	43.165	0	0	0
26951.58333	228.626	223.287	223.118	48.6263	43.2871	43.1179	0	0	0
26951.625	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26951.66667	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26951.70833	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26951.75	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26951.79167	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26951.83333	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26951.875	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26951.91667	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26951.95833	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26952	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26952.04167	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26952.08333	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26952.125	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26952.16667	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26952.20833	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26952.25	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26952.29167	228.626	223.261	223.091	48.6263	43.2615	43.0913	0	0	0
26952.33333	228.626	223.243	223.072	48.6263	43.2431	43.0723	0	0	0
26952.375	228.626	223.21	223.038	48.6263	43.2098	43.0378	0	0	0
26952.41667	228.626	223.166	222.993	48.6263	43.1662	42.9927	0	0	0
26952.45833	228.626	223.117	222.942	48.6263	43.1174	42.9421	0	0	0
26952.5	228.626	223.069	222.892	48.6263	43.0688	42.8918	0	0	0
26952.54167	228.626	223.026	222.847	48.6263	43.0258	42.8473	0	0	0
26952.58333	228.626	222.994	222.814	48.6263	42.9938	42.814	0	0	0
26952.625	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26952.66667	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26952.70833	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26952.75	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26952.79167	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26952.83333	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26952.875	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26952.91667	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26952.95833	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26953	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26953.04167	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26953.08333	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26953.125	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26953.16667	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26953.20833	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26953.25	228.626	222.977	222.797	48.6263	42.9773	42.7969	0	0	0
26953.29167	228.626	222.969	222.788	48.6263	42.9687	42.7881	0	0	0
26953.33333	228.626	222.928	222.746	48.6263	42.9278	42.7457	0	0	0
26953.375	228.626	222.868	222.684	48.6263	42.8679	42.6836	0	0	0
26953.41667	228.626	222.797	222.61	48.6263	42.7966	42.6098	0	0	0
26953.45833	228.626	222.72	222.531	48.6263	42.7201	42.5306	0	0	0
26953.5	228.626	222.644	222.452	48.6263	42.6441	42.4518	0	0	0
26953.54167	228.626	222.574	222.379	48.6263	42.5739	42.3791	0	0	0
26953.58333	228.626	222.515	222.318	48.6263	42.5152	42.3184	0	0	0
26953.625	228.626	222.475	222.277	48.6263	42.4754	42.2771	0	0	0
26953.66667	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26953.70833	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26953.75	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26953.79167	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26953.83333	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26953.875	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26953.91667	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26953.95833	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26954	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26954.04167	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26954.08333	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26954.125	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26954.16667	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26954.20833	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26954.25	228.626	222.467	222.268	48.6263	42.4666	42.268	0	0	0
26954.29167	228.626	222.458	222.259	48.6263	42.4579	42.259	0	0	0
26954.33333	228.626	222.421	222.221	48.6263	42.4214	42.2214	0	0	0
26954.375	228.626	222.37	222.168	48.6263	42.3697	42.1681	0	0	0
26954.41667	228.626	222.309	222.106	48.6263	42.309	42.1055	0	0	0
26954.45833	228.626	222.245	222.039	48.6263	42.2448	42.0393	0	0	0
26954.5	228.626	222.181	221.974	48.6263	42.1812	41.9737	0	0	0
26954.54167	228.626	222.122	221.913	48.6263	42.1222	41.9129	0	0	0
26954.58333	228.626	222.073	221.862	48.6263	42.0726	41.8618	0	0	0
26954.625	228.626	222.039	221.827	48.6263	42.0387	41.8268	0	0	0
26954.66667	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26954.70833	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26954.75	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26954.79167	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26954.83333	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26954.875	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26954.91667	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26954.95833	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26955	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26955.04167	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26955.08333	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26955.125	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26955.16667	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26955.20833	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26955.25	228.626	222.031	221.819	48.6263	42.0315	41.8193	0	0	0
26955.29167	228.626	222.024	221.811	48.6263	42.0238	41.8113	0	0	0
26955.33333	228.626	221.974	221.759	48.6263	41.9736	41.7591	0	0	0
26955.375	228.626	221.901	221.683	48.6263	41.9007	41.6832	0	0	0
26955.41667	228.626	221.814	221.593	48.6263	41.814	41.5931	0	0	0
26955.45833	228.626	221.72	221.495	48.6263	41.7202	41.4955	0	0	0
26955.5	228.626	221.626	221.398	48.6263	41.626	41.3975	0	0	0
26955.54167	228.626	221.538	221.306	48.6263	41.5385	41.3064	0	0	0
26955.58333	228.626	221.465	221.23	48.6263	41.4653	41.2303	0	0	0
26955.625	228.626	221.415	221.178	48.6263	41.4148	41.1777	0	0	0
26955.66667	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26955.70833	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26955.75	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26955.79167	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26955.83333	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26955.875	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26955.91667	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26955.95833	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26956	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26956.04167	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26956.08333	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26956.125	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26956.16667	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26956.20833	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26956.25	228.626	221.405	221.167	48.6263	41.4046	41.1671	0	0	0
26956.29167	228.626	221.398	221.161	48.6263	41.3983	41.1606	0	0	0
26956.33333	228.626	221.349	221.109	48.6263	41.3486	41.1089	0	0	0
26956.375	228.626	221.275	221.032	48.6263	41.2751	41.0323	0	0	0
26956.41667	228.626	221.188	220.941	48.6263	41.1878	40.9414	0	0	0
26956.45833	228.626	221.095	220.845	48.6263	41.0948	40.8446	0	0	0
26956.5	228.626	221.003	220.749	48.6263	41.0028	40.7489	0	0	0
26956.54167	228.626	220.919	220.661	48.6263	40.9187	40.6613	0	0	0
26956.58333	228.626	220.85	220.59	48.6263	40.8502	40.59	0	0	0
26956.625	228.626	220.806	220.544	48.6263	40.8058	40.5438	0	0	0
26956.66667	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26956.70833	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26956.75	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26956.79167	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26956.83333	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26956.875	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26956.91667	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26956.95833	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26957	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26957.04167	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26957.08333	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26957.125	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26957.16667	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26957.20833	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26957.25	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26957.29167	228.626	220.803	220.541	48.6263	40.8032	40.541	0	0	0
26957.33333	228.626	220.771	220.507	48.6263	40.7708	40.5073	0	0	0
26957.375	228.626	220.717	220.452	48.6263	40.7171	40.4516	0	0	0
26957.41667	228.626	220.65	220.382	48.6263	40.65	40.3819	0	0	0
26957.45833	228.626	220.577	220.306	48.6263	40.5766	40.3056	0	0	0
26957.5	228.626	220.503	220.23	48.6263	40.5034	40.2296	0	0	0
26957.54167	228.626	220.437	220.161	48.6263	40.4374	40.1611	0	0	0
26957.58333	228.626	220.386	220.125	48.6263	40.3858	40.1252	0	0	0
26957.625	228.626	220.356	220.104	48.6263	40.3557	40.1042	0	0	0
26957.66667	228.626	220.356	220.104	48.6263	40.3557	40.1042	0	0	0
26957.70833	228.626	220.356	220.104	48.6263	40.3557	40.1042	0	0	0
26957.75	228.626	220.356	220.104	48.6263	40.3557	40.1042	0	0	0
26957.79167	228.626	220.356	220.104	48.6263	40.3557	40.1042	0	0	0
26957.83333	228.626	220.356	220.104	48.6263	40.3557	40.1042	0	0	0
26957.875	228.626	220.356	220.104	48.6263	40.3557	40.1042	0	0	0
26957.91667	228.626	220.356	220.104	48.6263	40.3557	40.1042	0	0	0
26957.95833	228.626	220.356	220.104	48.6263	40.3557	40.1042	0	0	0
26958	228.626	220.356	220.104	48.6263	40.3557	40.1042	0	0	0
